Stationsidentifikationsnummer;Datum;Jahr;Monat;Tag;Qualitätsniveau der nachfolgenden Spalten (QN_3);Tagesmaximum Windspitze;Tagesmittel Windgeschwindigkeit;Qualitätsniveau der nachfolgenden Spalten (QN_4);tägliche Niederschlagshöhe;Niederschlagsform;tägliche Sonnenscheindauer;Tageswert Schneehöhe;Tagesmittel des Bedeckungsgrades;Tagesmittel des Dampfdruckes;Tagesmittel des Luftdrucks;Tagesmittel der Temperatur;Tagesmittel der Relativen Feuchte;Tagesmaximum der Lufttemperatur in 2m Höhe;Tagesminimum der Lufttemperatur in 2m Höhe;Minimum der Lufttemperatur am Erdboden in 5cm Höhe
1048;20121222;2012;12;22;10;7,1;3,1;10;4,6;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;7;5,5;989,3;-0,2;91;1,5;-2,4;-3
1048;20121223;2012;12;23;10;11,8;5,9;10;19,3;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;8;7,6;980,8;4;92;10,7;0,4;-0,1
1048;20121224;2012;12;24;10;16,5;4;10;1,5;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;7;8,9;981;7,1;89;13,3;5,2;3,7
1048;20121225;2012;12;25;10;17,6;6,2;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,3;0;7;7,6;976;10,4;61;15,2;7,8;5,2
1048;20121226;2012;12;26;10;18,6;5,5;10;0,6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,6;0;6;7,4;980,8;7,3;72;9,2;4,4;1,9
1048;20121227;2012;12;27;10;15,1;5,6;10;0,9;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";3,2;0;6;7,2;978;7,2;71;9,5;4,7;1,3
1048;20121228;2012;12;28;10;11,5;4;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;6;0;4;5;996,1;0,5;77;4,8;-2,4;-5
1048;20121229;2012;12;29;10;14,6;7,2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,1;0;5;5,9;992,7;3,8;73;7,2;0,9;-0,9
1048;20121230;2012;12;30;10;17,7;6,9;10;0,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,5;0;5;5,8;988,4;4,4;70;9,4;1,6;0,1
1048;20121231;2012;12;31;10;12;5,6;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;1,9;0;6;6,6;988,4;6,3;69;8,6;3,8;1
1048;20130101;2013;01;01;10;10,3;5,5;10;1,3;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,2;0;7;6,2;979,9;5,2;69;7,6;3,1;0,8
1048;20130102;2013;01;02;10;12,2;5,7;10;0,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,5;0;7;6,4;992;4,2;78;5,3;2,6;0,5
1048;20130103;2013;01;03;10;16,5;7,7;10;3,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;7;7,6;997,7;5,9;81;8,5;3,4;1,3
1048;20130104;2013;01;04;10;17,2;7,7;10;7,3;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,4;0;6;9,4;998,4;8;87;9,2;6,6;5,2
1048;20130105;2013;01;05;10;15,5;5,5;10;2,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;9;997,8;6,4;93;8;4,7;4,6
1048;20130106;2013;01;06;10;14,8;5,2;10;6,9;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;8,7;995,5;5,6;95;6,6;4,7;4,7
1048;20130107;2013;01;07;10;8,6;2,3;10;1,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;7,9;998,1;4,4;94;6,5;3,5;3,7
1048;20130108;2013;01;08;10;8,3;3,4;10;5,3;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;8,2;994,8;4,8;95;5,6;4,1;3,6
1048;20130109;2013;01;09;10;10,8;3,4;10;4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;8,3;990;5,5;92;6,4;3,8;3,4
1048;20130110;2013;01;10;10;13,8;5,6;10;4,5;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";1,5;0;7;6,5;980,2;2,8;87;4,6;-0,6;-0,7
1048;20130111;2013;01;11;10;9,9;4,8;10;5,6;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;3;7;4,6;984,2;-2,2;89;-0,5;-3,3;-4
1048;20130112;2013;01;12;10;7,2;3,2;10;0,3;"nur Schnee; fester Niederschlag bei automatischen Stationen";1,7;16;7;4,2;989,1;-3,6;90;-2,8;-5,5;-9,9
1048;20130113;2013;01;13;10;5,7;2,7;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";4,3;16;5;3,6;990,5;-5;85;-2,7;-7,2;-11,6
1048;20130114;2013;01;14;10;6;2,8;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;11;7;3,8;986,2;-4,6;86;-2,8;-8;-10,7
1048;20130115;2013;01;15;10;6,4;2,7;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";3,3;8;6;4;981,5;-3,4;84;-2,1;-4,4;-8,3
1048;20130116;2013;01;16;10;5,6;2,2;10;0,2;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;6;8;4,2;980,6;-3,9;93;-3,1;-4,8;-6,8
1048;20130117;2013;01;17;10;7,8;2,8;10;0,2;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;6;8;4,2;984,8;-4;92;-3,1;-4,9;-4,7
1048;20130118;2013;01;18;10;9,4;4,5;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;6;8;3,4;983,5;-5,7;84;-3,2;-7,3;-7,3
1048;20130119;2013;01;19;10;8,6;4,4;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;6;7;2,9;975,2;-7,6;84;-7,3;-8,1;-8
1048;20130120;2013;01;20;10;9,1;4,2;10;2,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;4;7;3,2;972,7;-6,6;85;-5,5;-7,7;-7,6
1048;20130121;2013;01;21;10;7,2;3,9;10;2,4;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;8;8;3,1;973;-7,3;87;-6,3;-9;-9,9
1048;20130122;2013;01;22;10;5,1;1,8;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;11;8;2,7;978,7;-8,8;85;-7,9;-10;-9,9
1048;20130123;2013;01;23;10;2,3;1,1;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;10;8;3;981,3;-7,7;86;-6,7;-8,4;-8,4
1048;20130124;2013;01;24;10;3,5;1,5;10;0,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;10;8;3,1;984,9;-7,2;88;-6,6;-7,7;-7,7
1048;20130125;2013;01;25;10;6,2;2,7;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";3,1;11;4;2,7;991,7;-8,6;86;-6,8;-12,3;-19
1048;20130126;2013;01;26;10;9,7;3,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,8;10;3;2,4;986,4;-9;79;-5,3;-12,2;-21,7
1048;20130127;2013;01;27;10;9,4;4,3;10;3,4;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;9;8;4,3;980,5;-2,7;83;-0,2;-8,4;-9,8
1048;20130128;2013;01;28;10;10,1;3,9;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";5,2;12;5;5,8;984,7;2,1;82;4;-0,3;-4,6
1048;20130129;2013;01;29;10;15,4;6,3;10;8,5;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;10;7;7,1;982,4;5,1;80;7,6;1,5;0,1
1048;20130130;2013;01;30;10;21,4;8,2;10;5,6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,4;0;6;9,5;978,6;9,8;78;13,2;5,2;3,4
1048;20130131;2013;01;31;10;23,6;9,3;10;2,6;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";1,3;0;5;6,2;981,1;6;67;7,8;0,8;0,3
1048;20130201;2013;02;01;10;14,5;6;10;6,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;7;6,5;974,5;4,9;76;7,1;3,2;1,7
1048;20130202;2013;02;02;10;14,8;5;10;1,4;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;7;6,1;969,3;1,5;89;3,6;-1,6;-3,1
1048;20130203;2013;02;03;10;18,3;4,6;10;2,4;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0,4;0;6;5;983,1;-0,4;84;1,7;-3;-4,8
1048;20130204;2013;02;04;10;16,9;6,3;10;2,5;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;1;7;6,6;977,9;3,1;86;5,4;0,3;-0,1
1048;20130205;2013;02;05;10;17,6;6;10;3,2;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";1;0;5;5,7;972,7;3,2;74;7,1;-0,7;-3,7
1048;20130206;2013;02;06;10;6,5;2,4;10;0,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";8,6;4;3;4,5;971,9;-0,4;76;2,7;-4,2;-9,7
1048;20130207;2013;02;07;10;8;3;10;0,8;"nur Schnee; fester Niederschlag bei automatischen Stationen";1,2;2;5;4,8;978,1;-1,8;89;1,4;-5,1;-8,4
1048;20130208;2013;02;08;10;6,4;2,7;10;0,3;"nur Schnee; fester Niederschlag bei automatischen Stationen";1,3;4;7;4,6;983,1;-2;87;-0,1;-3,4;-11
1048;20130209;2013;02;09;10;5,5;2,3;10;0,2;"nur Schnee; fester Niederschlag bei automatischen Stationen";0,2;3;7;4,3;988,2;-2,1;83;-0,8;-3,6;-9,1
1048;20130210;2013;02;10;10;5,9;2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,2;2;2;3,8;987,8;-3,9;82;0;-7,2;-14,1
1048;20130211;2013;02;11;10;9,1;4,3;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";4;2;5;3,5;981,7;-3,2;73;-0,9;-6,8;-9
1048;20130212;2013;02;12;10;7;3,8;10;3,6;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;2;8;4,4;983;-2,8;87;-2,2;-3,4;-3,8
1048;20130213;2013;02;13;10;4,7;2,2;10;0,3;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;9;8;4,7;993,7;-2,6;93;-2;-3,1;-3,3
1048;20130214;2013;02;14;10;4,7;1,9;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;10;8;4,5;995,4;-2,6;90;-1,3;-3,9;-6,7
1048;20130215;2013;02;15;10;4,3;1,3;10;0,3;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;8;6;4,9;990,6;-1;86;0,9;-4,3;-12
1048;20130216;2013;02;16;10;3,4;1,3;10;0,7;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;7;8;5,6;994,8;0,2;91;1,8;-1,2;-1,8
1048;20130217;2013;02;17;10;4,1;1,6;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;6;8;5,7;996,1;-0,3;95;0,2;-0,8;-1,3
1048;20130218;2013;02;18;10;6,3;1,7;10;0,9;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;4;8;5,1;993,2;-0,8;89;-0,2;-1,2;-1,6
1048;20130219;2013;02;19;10;10,4;4,8;10;3,7;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;6;8;5,3;984,8;-0,7;92;-0,2;-1,8;-1,8
1048;20130220;2013;02;20;10;7,5;4;10;1,9;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;12;7;4,7;990,7;-2,6;92;-1,6;-4,1;-4,6
1048;20130221;2013;02;21;10;4;1,8;10;0,4;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;16;7;3,8;992,6;-4,9;90;-4,1;-5,8;-7,4
1048;20130222;2013;02;22;10;10,6;4,7;10;0,3;"nur Schnee; fester Niederschlag bei automatischen Stationen";0,1;17;7;3,6;988,1;-5,1;87;-4,1;-6,1;-6,7
1048;20130223;2013;02;23;10;9,7;4,2;10;5,9;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;19;8;4,4;982,9;-3,4;91;-1;-5;-5,3
1048;20130224;2013;02;24;10;5,7;2,1;10;6,2;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;27;8;5,9;984,1;0,1;95;1,5;-1,6;-1,6
1048;20130225;2013;02;25;10;7;3,4;10;0,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;21;8;6,3;991,7;1,3;94;2,4;0,4;0,2
1048;20130226;2013;02;26;10;6,6;2,6;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;12;8;6;1000,6;0,2;96;1,2;-0,2;-0,3
1048;20130227;2013;02;27;10;5,1;1,9;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;8;8;6;1002,5;0,3;96;0,9;-0,3;-0,4
1048;20130228;2013;02;28;10;6,8;1,7;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;4;8;6,1;998,4;1,2;92;2,7;0,4;0,1
1048;20130301;2013;03;01;10;8,9;4,1;10;0,2;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;3;7;5,5;993,8;0,5;87;1,3;-1,1;-3
1048;20130302;2013;03;02;10;7,4;3;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";4,4;3;3;4,9;994,7;-0,3;83;2,4;-2,8;-5,2
1048;20130303;2013;03;03;10;11,2;4,7;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;0;6;5,3;992,6;0,8;82;2,3;-0,8;-2,7
1048;20130304;2013;03;04;10;9,7;3,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10,4;0;1;4,8;994,6;3,1;65;6,8;-1,5;-4,6
1048;20130305;2013;03;05;10;15,2;7,7;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10,7;0;0;4,8;986,2;5,4;54;8,7;2,1;-0,2
1048;20130306;2013;03;06;10;11,4;4,9;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10;0;1;5,2;978,7;6,8;54;12,4;2,5;-0,6
1048;20130307;2013;03;07;10;8,8;4,2;10;2,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,3;0;7;7,5;975,8;7;75;11,3;4,8;2,8
1048;20130308;2013;03;08;10;9;5;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;8;6,5;977,8;1,8;93;4,9;-0,5;-0,4
1048;20130309;2013;03;09;10;7,3;4;10;2,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;5,7;976,5;0;94;0,9;-0,7;-0,7
1048;20130310;2013;03;10;10;7,7;3;10;2,2;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";1,8;0;7;6,6;971,4;2,2;92;10,1;-4,3;-3,5
1048;20130311;2013;03;11;10;6,3;3,1;10;0,5;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;2;7;3,6;976,9;-5,3;88;-4,3;-5,7;-5,5
1048;20130312;2013;03;12;10;6,4;2,9;10;6,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;3;8;3,6;976;-5;87;-4;-5,7;-5,7
1048;20130313;2013;03;13;10;5,4;2,2;10;0,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;13;7;3,4;976,1;-5,5;83;-4,3;-7,6;-16
1048;20130314;2013;03;14;10;5,3;2;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";9,6;11;1;3;981,1;-5,8;77;-2,3;-10,5;-20,2
1048;20130315;2013;03;15;10;8;2,5;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";3,1;7;6;3,6;986,3;-4,8;85;-1,7;-6,9;-13
1048;20130316;2013;03;16;10;10,7;4,1;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;11,1;6;0;2,8;989,7;-3,5;63;1,8;-10,5;-12,5
1048;20130317;2013;03;17;10;16,5;7,9;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";7,2;5;6;3,2;981,3;0,1;53;3,8;-4;-6,1
1048;20130318;2013;03;18;10;16,3;6;10;7,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0,9;2;7;4,6;969,8;0,9;72;4,5;-0,8;-1,3
1048;20130319;2013;03;19;10;10,5;3,9;10;0,3;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;7;7;4,9;968,8;-1,5;89;-0,3;-2,8;-2,7
1048;20130320;2013;03;20;10;7,4;2,8;10;0,6;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";3,7;6;7;5,3;977,5;0,7;82;3,5;-1,9;-2,4
1048;20130321;2013;03;21;10;9,3;3,5;10;0,5;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;2;7;5;986,7;-1,1;89;2,6;-2,1;-2,3
1048;20130322;2013;03;22;10;10;3,6;10;0,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;3;7;4,1;992,2;-3,2;86;-1,9;-5,4;-6,2
1048;20130323;2013;03;23;10;13,4;6,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10,6;2;5;2,2;995;-6,9;60;-4,2;-10,1;-11,3
1048;20130324;2013;03;24;10;16,1;7;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;11,8;1;3;2;993,8;-6,5;54;-2,1;-11,9;-14,7
1048;20130325;2013;03;25;10;17,2;7,9;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,9;1;6;2,6;989,6;-4,4;59;-0,7;-6,9;-7,6
1048;20130326;2013;03;26;10;14,7;5,7;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;9,3;0;7;2,5;986,3;-3,3;55;0,9;-7,8;-9
1048;20130327;2013;03;27;10;14,5;6,2;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";5,8;0;8;3,1;985,4;-2,3;60;1,2;-5;-5,3
1048;20130328;2013;03;28;10;8,6;3,8;10;4,2;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;0;7;4,5;983,2;-0,9;79;1;-3,1;-4
1048;20130329;2013;03;29;10;13,8;4,3;10;0,2;"nur Schnee; fester Niederschlag bei automatischen Stationen";0,2;8;7;5,1;977,8;-0,5;87;1;-3,1;-8,2
1048;20130330;2013;03;30;10;5,2;1,8;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";2,9;7;7;4,5;979,2;-0,5;78;3,1;-2,4;-4,4
1048;20130331;2013;03;31;10;7,6;3;10;0,3;"nur Schnee; fester Niederschlag bei automatischen Stationen";0,9;0;7;4,8;981;-1,3;86;0,5;-3,4;-5,2
1048;20130401;2013;04;01;10;6,4;2,9;10;0,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0,7;1;7;4,5;982,5;-1,1;81;0,7;-2,9;-4,9
1048;20130402;2013;04;02;10;9,4;3,9;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";1,6;0;7;4,4;985,9;-0,5;75;2,6;-3,6;-5,4
1048;20130403;2013;04;03;10;9,1;4,3;10;0;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;0;8;4,3;988,4;-0,3;72;1,1;-1,1;-1,4
1048;20130404;2013;04;04;10;4,9;2,4;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;8;4,9;985,2;-0,1;81;1,6;-1,5;-1,4
1048;20130405;2013;04;05;10;5,9;2,4;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;8;5,4;982;0,9;84;2,6;-0,5;-0,6
1048;20130406;2013;04;06;10;5,4;2,4;10;0,8;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;8;5,8;988,9;0,6;91;1,4;-0,2;-0,1
1048;20130407;2013;04;07;10;7,8;2,1;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5;1;4;4,8;991,9;2,1;70;6,5;-1,7;-4,1
1048;20130408;2013;04;08;10;10,4;4,1;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";11,7;0;5;3,9;983;3,3;54;8,5;-3,7;-6,7
1048;20130409;2013;04;09;10;11;3,8;10;1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";6,5;0;7;5,6;977,5;6,1;60;11,3;2,2;1,2
1048;20130410;2013;04;10;10;8,3;2,7;10;6,3;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";2,6;0;6;8;978,7;6,8;81;11,1;2,9;-1,1
1048;20130411;2013;04;11;10;13,1;4,9;10;3,7;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,8;0;6;8,9;976,9;9,4;75;14,5;4,6;2,2
1048;20130412;2013;04;12;10;15,2;4,9;10;0,8;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,9;0;6;9,8;975,8;10,2;79;12;7,9;5
1048;20130413;2013;04;13;10;21,8;5,2;10;2,2;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";2,9;0;5;8,3;988,6;9,3;71;13,3;6,6;4
1048;20130414;2013;04;14;10;6,8;2,9;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";5,1;0;5;8,4;998,3;11,2;65;17,3;4,5;2,8
1048;20130415;2013;04;15;10;12,1;5,8;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";11,8;0;4;7,8;994,5;15,7;45;20,9;9,7;7
1048;20130416;2013;04;16;10;11,1;5;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";5,1;0;6;8,5;991,9;15,8;48;19,7;12,5;10,7
1048;20130417;2013;04;17;10;5,7;2,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10,7;0;6;10,2;994,1;16,2;58;21;11,8;9,1
1048;20130418;2013;04;18;10;12,2;4,7;10;0,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";7;0;5;11;988,3;18,9;52;26,3;13,2;11
1048;20130419;2013;04;19;10;7,1;2,4;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,3;0;7;6,9;993,7;12,7;48;15,6;8,4;7,2
1048;20130420;2013;04;20;10;7,2;3,2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;1,8;0;7;6,9;999,2;8,6;62;12,3;5,4;3,4
1048;20130421;2013;04;21;10;10,7;4,2;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";11,4;0;4;8;991,7;10,7;63;17;2,6;-0,5
1048;20130422;2013;04;22;10;6,2;2,4;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";6,4;0;5;10;987,6;12,3;70;15,8;7,8;4,3
1048;20130423;2013;04;23;10;12,3;4;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;9,2;0;6;8,5;991,9;13,8;56;18,9;8,8;6,7
1048;20130424;2013;04;24;10;8,9;2,6;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10,9;0;5;10,3;997,2;14,7;63;19,5;10,4;6,1
1048;20130425;2013;04;25;10;6,3;2,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,8;0;4;11,3;995,4;16,6;60;21,3;11,9;7,2
1048;20130426;2013;04;26;10;9,5;4,1;10;1,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";9,9;0;3;10,5;981,9;18,5;52;25,2;12,3;9,9
1048;20130427;2013;04;27;10;9;3,9;10;4,9;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;9,9;979,1;7,9;93;13,6;4,4;4,5
1048;20130428;2013;04;28;10;9,6;2,4;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1;0;7;7,8;987,4;7;79;10,5;2,9;3,1
1048;20130429;2013;04;29;10;8,6;3;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,8;0;7;9,3;989,5;10,8;72;14,8;8,5;4,4
1048;20130430;2013;04;30;10;6,2;2,1;10;4,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,4;0;7;8,9;994,3;9,3;77;12,9;7,4;3,1
1048;20130501;2013;05;01;10;9;3,9;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;0,9;0;7;9,7;995,5;9,5;81;12,4;7,2;7
1048;20130502;2013;05;02;10;5,9;2,1;10;0,3;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;11,3;991,5;10,8;87;13,2;8,4;7
1048;20130503;2013;05;03;10;8,2;2,7;10;0,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;7;9,3;989,2;10,7;72;13;8,1;4
1048;20130504;2013;05;04;10;6,3;1,6;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";3,4;0;5;10,1;990,1;12,1;72;15,8;7,2;3,1
1048;20130505;2013;05;05;10;6;2,1;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;11,5;0;3;10,5;995,3;15,2;63;20;10;6
1048;20130506;2013;05;06;10;11,1;3,6;10;1,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";4,8;0;6;12,5;993;15;74;19,2;10,5;8,3
1048;20130507;2013;05;07;10;7,3;2,3;10;6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,5;0;6;16;988;15,9;88;21,4;12,4;11,1
1048;20130508;2013;05;08;10;10;3,8;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";9,8;0;4;15,6;986,6;18;77;23,1;13;10,6
1048;20130509;2013;05;09;10;6,9;2,8;10;0,6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";5,9;0;6;15,4;986,3;17,2;79;20,9;13,9;11,3
1048;20130510;2013;05;10;10;7;2,3;10;6,6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;7;14;986;14;88;15,2;11,1;8,9
1048;20130511;2013;05;11;10;6,8;1,5;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,2;0;7;11,1;987,4;13;75;16,2;10,5;8,5
1048;20130512;2013;05;12;10;11,7;2,9;10;0,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";6,3;0;5;10;986,1;11,3;76;17,1;6,5;4,1
1048;20130513;2013;05;13;10;11;4,2;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";9,6;0;4;9;987,8;10,6;71;15,3;5,6;3
1048;20130514;2013;05;14;10;8,6;3,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,6;0;5;9,9;984,2;14,1;63;18,8;10,6;7,5
1048;20130515;2013;05;15;10;12,6;5,9;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;14,3;0;1;10,8;977,4;17,9;54;23,6;10,5;8
